Date,symbol,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
1998-11-06 00:00:00+00:00,SPY,113.46875,114.5625,113.3125,114.125,70.69824981689453,5224800.0,0.0,1.0
1998-11-09 00:00:00+00:00,SPY,113.9375,114.25,112.5,113.3125,70.19488525390625,6188700.0,0.0,1.0
1998-11-10 00:00:00+00:00,SPY,113.0,113.9375,112.25,113.0,70.00131225585938,14015200.0,0.0,1.0
1998-11-11 00:00:00+00:00,SPY,113.8125,114.0,111.890625,112.25,69.53675079345703,10922400.0,0.0,1.0
1998-11-12 00:00:00+00:00,SPY,112.3125,113.125,111.6875,112.125,69.45927429199219,5457400.0,0.0,1.0
1998-11-13 00:00:00+00:00,SPY,112.21875,113.21875,112.125,113.21875,70.13680267333984,5524600.0,0.0,1.0
1998-11-16 00:00:00+00:00,SPY,114.21875,114.359375,112.890625,114.0625,70.65953826904297,6023700.0,0.0,1.0
1998-11-17 00:00:00+00:00,SPY,113.65625,115.625,113.0,114.0625,70.65953826904297,9058900.0,0.0,1.0
1998-11-18 00:00:00+00:00,SPY,114.3125,115.0,113.5,114.75,71.08541107177734,4567700.0,0.0,1.0
1998-11-19 00:00:00+00:00,SPY,115.28125,115.90625,114.625,115.75,71.70487976074219,5249300.0,0.0,1.0
1998-11-20 00:00:00+00:00,SPY,116.359375,116.75,115.84375,116.625,72.24690246582031,5562000.0,0.0,1.0
1998-11-23 00:00:00+00:00,SPY,117.46875,119.625,117.15625,119.375,73.95052337646484,7151300.0,0.0,1.0
1998-11-24 00:00:00+00:00,SPY,119.0,119.65625,118.453125,118.625,73.48587799072266,5323700.0,0.0,1.0
1998-11-25 00:00:00+00:00,SPY,118.9375,119.1875,118.21875,118.625,73.48587799072266,4393500.0,0.0,1.0
1998-11-27 00:00:00+00:00,SPY,119.46875,119.71875,119.015625,119.5,74.0279312133789,4557900.0,0.0,1.0
1998-11-30 00:00:00+00:00,SPY,119.015625,119.375,116.125,116.125,71.93719482421875,8705400.0,0.0,1.0
1998-12-01 00:00:00+00:00,SPY,116.125,118.03125,115.21875,117.625,72.86643981933594,8950600.0,0.0,1.0
1998-12-02 00:00:00+00:00,SPY,117.21875,117.90625,116.0,117.28125,72.6534423828125,7495500.0,0.0,1.0
1998-12-03 00:00:00+00:00,SPY,117.25,118.3125,115.09375,115.34375,71.45323181152344,12145300.0,0.0,1.0
1998-12-04 00:00:00+00:00,SPY,116.625,118.5,116.5,118.375,73.3310317993164,10339500.0,0.0,1.0
1998-12-07 00:00:00+00:00,SPY,118.0625,119.46875,118.0,118.9375,73.67950439453125,4290000.0,0.0,1.0
1998-12-08 00:00:00+00:00,SPY,118.53125,119.75,117.5,118.40625,73.35039520263672,10102600.0,0.0,1.0
1998-12-09 00:00:00+00:00,SPY,118.6875,118.96875,117.875,118.625,73.48587799072266,5327900.0,0.0,1.0
1998-12-10 00:00:00+00:00,SPY,118.84375,118.84375,116.71875,116.890625,72.41148376464844,5966600.0,0.0,1.0
1998-12-11 00:00:00+00:00,SPY,116.4375,117.34375,115.5625,117.125,72.5566635131836,8198200.0,0.0,1.0
1998-12-14 00:00:00+00:00,SPY,116.15625,116.40625,113.75,113.75,70.46595001220703,9521400.0,0.0,1.0
1998-12-15 00:00:00+00:00,SPY,114.6875,116.75,114.53125,116.6875,72.28563690185547,9631500.0,0.0,1.0
1998-12-16 00:00:00+00:00,SPY,117.125,117.125,115.75,116.53125,72.1888656616211,7260000.0,0.0,1.0
1998-12-17 00:00:00+00:00,SPY,117.21875,118.59375,117.03125,118.390625,73.34070587158203,6914700.0,0.0,1.0
1998-12-18 00:00:00+00:00,SPY,118.3125,119.125,117.875,118.5,73.65231323242188,4802400.0,0.392,1.0
1998-12-21 00:00:00+00:00,SPY,119.25,121.34375,119.0,120.15625,74.68177032470703,8580700.0,0.0,1.0
1998-12-22 00:00:00+00:00,SPY,120.40625,121.21875,119.1875,120.6875,75.01193237304688,5461100.0,0.0,1.0
1998-12-23 00:00:00+00:00,SPY,121.1875,123.21875,120.8125,123.21875,76.58523559570312,7791000.0,0.0,1.0
1998-12-24 00:00:00+00:00,SPY,123.15625,123.25,122.5,122.6875,76.2550048828125,1507100.0,0.0,1.0
1998-12-28 00:00:00+00:00,SPY,123.25,123.3125,122.0,122.375,76.06079864501953,4203600.0,0.0,1.0
1998-12-29 00:00:00+00:00,SPY,122.71875,124.484375,122.125,124.3125,77.26506042480469,3935800.0,0.0,1.0
1998-12-30 00:00:00+00:00,SPY,123.9375,124.75,123.03125,123.3125,76.64350891113281,6810700.0,0.0,1.0
1998-12-31 00:00:00+00:00,SPY,123.3125,123.9375,122.46875,123.3125,76.64350891113281,6790500.0,0.0,1.0
1999-01-04 00:00:00+00:00,SPY,123.375,125.21875,121.71875,123.03125,76.46868896484375,9450400.0,0.0,1.0
1999-01-05 00:00:00+00:00,SPY,122.9375,124.875,122.9375,124.4375,77.3426742553711,8031000.0,0.0,1.0
1999-01-06 00:00:00+00:00,SPY,125.8125,127.75,125.75,127.4375,79.20734405517578,7737700.0,0.0,1.0
1999-01-07 00:00:00+00:00,SPY,126.375,127.21875,125.78125,126.8125,78.81888580322266,5504900.0,0.0,1.0
1999-01-08 00:00:00+00:00,SPY,128.1875,128.5,125.96875,127.75,79.40158081054688,6224400.0,0.0,1.0
1999-01-11 00:00:00+00:00,SPY,127.6875,127.6875,125.21875,126.53125,78.64405822753906,7578300.0,0.0,1.0
1999-01-12 00:00:00+00:00,SPY,126.21875,126.21875,123.75,124.25,77.22618103027344,7768800.0,0.0,1.0
1999-01-13 00:00:00+00:00,SPY,120.40625,125.125,120.375,123.375,76.68235778808594,10810600.0,0.0,1.0
1999-01-14 00:00:00+00:00,SPY,123.625,123.90625,120.90625,121.21875,75.34212493896484,11400700.0,0.0,1.0
1999-01-15 00:00:00+00:00,SPY,122.375,124.78125,122.0625,124.375,77.30388641357422,7817700.0,0.0,1.0
1999-01-19 00:00:00+00:00,SPY,125.296875,125.625,123.5,125.1875,77.80888366699219,6535100.0,0.0,1.0
1999-01-20 00:00:00+00:00,SPY,126.09375,127.9375,125.03125,126.1875,78.43040466308594,6534400.0,0.0,1.0
1999-01-21 00:00:00+00:00,SPY,125.578125,125.84375,122.59375,122.84375,76.35213470458984,6937500.0,0.0,1.0
1999-01-22 00:00:00+00:00,SPY,122.125,123.84375,121.78125,122.5625,76.17729949951172,7522300.0,0.0,1.0
1999-01-25 00:00:00+00:00,SPY,123.28125,124.0,121.90625,123.8125,76.9542465209961,5700300.0,0.0,1.0
1999-01-26 00:00:00+00:00,SPY,124.125,126.0625,123.625,126.0625,78.35270690917969,6047000.0,0.0,1.0
1999-01-27 00:00:00+00:00,SPY,126.375,126.625,124.15625,124.59375,77.43982696533203,7399400.0,0.0,1.0
1999-01-28 00:00:00+00:00,SPY,125.25,126.96875,125.1875,126.6875,78.74115753173828,5961700.0,0.0,1.0
1999-01-29 00:00:00+00:00,SPY,127.34375,128.296875,125.40625,127.65625,79.3432846069336,6456800.0,0.0,1.0
1999-02-01 00:00:00+00:00,SPY,128.6875,128.6875,126.90625,126.90625,78.87713623046875,9426800.0,0.0,1.0
1999-02-02 00:00:00+00:00,SPY,127.078125,127.21875,124.765625,126.125,78.39156341552734,9194500.0,0.0,1.0
1999-02-03 00:00:00+00:00,SPY,125.6875,127.9375,125.65625,127.40625,79.18791198730469,10290700.0,0.0,1.0
1999-02-04 00:00:00+00:00,SPY,127.375,127.5,124.78125,125.5,78.00311279296875,7761100.0,0.0,1.0
1999-02-05 00:00:00+00:00,SPY,125.65625,125.65625,123.21875,124.0625,77.10963439941406,7516100.0,0.0,1.0
1999-02-08 00:00:00+00:00,SPY,125.09375,125.09375,123.34375,124.3125,77.26506042480469,8528400.0,0.0,1.0
1999-02-09 00:00:00+00:00,SPY,124.375,124.5,121.515625,121.53125,75.53636932373047,8985700.0,0.0,1.0
1999-02-10 00:00:00+00:00,SPY,122.125,123.0,121.328125,122.3125,76.02193450927734,6936700.0,0.0,1.0
1999-02-11 00:00:00+00:00,SPY,123.0625,126.09375,122.5,125.125,77.77001190185547,9181800.0,0.0,1.0
1999-02-12 00:00:00+00:00,SPY,124.8125,125.5,122.625,123.625,76.8377456665039,10676600.0,0.0,1.0
1999-02-16 00:00:00+00:00,SPY,124.75,125.625,122.875,122.875,76.37152862548828,6915500.0,0.0,1.0
1999-02-17 00:00:00+00:00,SPY,123.1875,125.359375,122.25,122.75,76.29386901855469,7858100.0,0.0,1.0
1999-02-18 00:00:00+00:00,SPY,123.1875,124.375,122.21875,123.71875,76.89598083496094,9048900.0,0.0,1.0
1999-02-19 00:00:00+00:00,SPY,124.0,125.75,123.375,124.25,77.22618103027344,5312200.0,0.0,1.0
1999-02-22 00:00:00+00:00,SPY,124.4375,127.71875,124.28125,127.5625,79.2850112915039,10695800.0,0.0,1.0
1999-02-23 00:00:00+00:00,SPY,127.59375,128.5,126.59375,127.5,79.24620819091797,7770700.0,0.0,1.0
1999-02-24 00:00:00+00:00,SPY,127.84375,128.84375,125.0,125.25,77.84772491455078,7271000.0,0.0,1.0
1999-02-25 00:00:00+00:00,SPY,124.53125,125.28125,122.6875,124.0625,77.10963439941406,11633000.0,0.0,1.0
1999-02-26 00:00:00+00:00,SPY,124.75,124.84375,122.8125,123.5625,76.79886627197266,9621300.0,0.0,1.0
1999-03-01 00:00:00+00:00,SPY,123.65625,124.3125,122.375,123.90625,77.01251220703125,7607200.0,0.0,1.0
1999-03-02 00:00:00+00:00,SPY,124.5,125.3125,122.3125,122.8125,76.33271026611328,9651500.0,0.0,1.0
1999-03-03 00:00:00+00:00,SPY,123.09375,123.5625,121.78125,123.46875,76.74059295654297,7881400.0,0.0,1.0
1999-03-04 00:00:00+00:00,SPY,124.0625,125.484375,123.265625,125.03125,77.71173858642578,8256400.0,0.0,1.0
1999-03-05 00:00:00+00:00,SPY,127.5,128.125,126.5625,127.546875,79.27532196044922,10703100.0,0.0,1.0
1999-03-08 00:00:00+00:00,SPY,128.28125,128.796875,127.25,128.375,79.79004669189453,4802200.0,0.0,1.0
1999-03-09 00:00:00+00:00,SPY,128.125,129.9375,127.75,128.0625,79.59580993652344,7893400.0,0.0,1.0
1999-03-10 00:00:00+00:00,SPY,128.46875,129.25,127.78125,129.1875,80.29500579833984,3950000.0,0.0,1.0
1999-03-11 00:00:00+00:00,SPY,129.6875,131.1875,128.875,130.625,81.18848419189453,6583700.0,0.0,1.0
1999-03-12 00:00:00+00:00,SPY,131.0,131.03125,129.21875,129.375,80.41156768798828,5286500.0,0.0,1.0
1999-03-15 00:00:00+00:00,SPY,129.9375,131.25,129.5,131.21875,81.55753326416016,5394400.0,0.0,1.0
1999-03-16 00:00:00+00:00,SPY,131.125,131.65625,130.46875,130.71875,81.24674224853516,4547500.0,0.0,1.0
1999-03-17 00:00:00+00:00,SPY,130.6875,130.9375,129.625,130.15625,80.8971176147461,4524100.0,0.0,1.0
1999-03-18 00:00:00+00:00,SPY,129.78125,132.375,129.75,132.25,82.19844055175781,3506300.0,0.0,1.0
1999-03-19 00:00:00+00:00,SPY,132.3125,132.625,129.6875,129.6875,80.80131530761719,5526700.0,0.32,1.0
1999-03-22 00:00:00+00:00,SPY,130.0625,130.59375,129.421875,129.9375,80.95709991455078,4603800.0,0.0,1.0
1999-03-23 00:00:00+00:00,SPY,129.3125,129.53125,125.703125,126.1875,78.62062072753906,9713800.0,0.0,1.0
1999-03-24 00:00:00+00:00,SPY,126.84375,127.171875,125.625,126.90625,79.06846618652344,6280900.0,0.0,1.0
1999-03-25 00:00:00+00:00,SPY,128.0625,129.5,127.75,129.5,80.68448638916016,6639600.0,0.0,1.0
1999-03-26 00:00:00+00:00,SPY,128.625,129.125,127.71875,128.5625,80.10037994384766,6159700.0,0.0,1.0
1999-03-29 00:00:00+00:00,SPY,129.15625,131.4375,129.15625,131.15625,81.71638488769531,5863900.0,0.0,1.0
1999-03-30 00:00:00+00:00,SPY,129.9375,131.21875,129.5625,130.46875,81.28807067871094,5401400.0,0.0,1.0
1999-03-31 00:00:00+00:00,SPY,131.15625,131.609375,128.3125,128.375,79.98358917236328,7413600.0,0.0,1.0
1999-04-01 00:00:00+00:00,SPY,129.6875,129.6875,128.125,129.34375,80.5871353149414,7683600.0,0.0,1.0
1999-04-05 00:00:00+00:00,SPY,130.9375,132.59375,130.25,132.40625,82.49520111083984,5791100.0,0.0,1.0
1999-04-06 00:00:00+00:00,SPY,132.1875,132.984375,131.15625,132.09375,82.3005142211914,5381300.0,0.0,1.0
1999-04-07 00:00:00+00:00,SPY,132.6875,133.375,131.375,133.15625,82.96250915527344,6248600.0,0.0,1.0
1999-04-08 00:00:00+00:00,SPY,133.1875,134.9375,132.28125,134.84375,84.01387786865234,5909100.0,0.0,1.0
1999-04-09 00:00:00+00:00,SPY,134.4375,135.5,133.59375,134.875,84.03337860107422,4365800.0,0.0,1.0
1999-04-12 00:00:00+00:00,SPY,133.46875,136.40625,133.21875,136.3125,84.92898559570312,8213200.0,0.0,1.0
1999-04-13 00:00:00+00:00,SPY,136.25,136.46875,134.5,135.4375,84.38385772705078,10071400.0,0.0,1.0
1999-04-14 00:00:00+00:00,SPY,136.0625,136.0625,132.6875,133.15625,82.96250915527344,11551700.0,0.0,1.0
1999-04-15 00:00:00+00:00,SPY,133.4375,133.5625,131.0,132.65625,82.65094757080078,11150000.0,0.0,1.0
1999-04-16 00:00:00+00:00,SPY,132.90625,132.90625,131.1875,131.53125,81.95003509521484,6476200.0,0.0,1.0
1999-04-19 00:00:00+00:00,SPY,132.6875,134.53125,128.375,129.5,80.68448638916016,12487200.0,0.0,1.0
1999-04-20 00:00:00+00:00,SPY,129.8125,131.1875,129.0,131.125,81.69695281982422,9049600.0,0.0,1.0
1999-04-21 00:00:00+00:00,SPY,131.0625,135.625,130.40625,134.875,84.03337860107422,5772200.0,0.0,1.0
1999-04-22 00:00:00+00:00,SPY,135.125,136.375,134.390625,136.15625,84.83163452148438,6897400.0,0.0,1.0
1999-04-23 00:00:00+00:00,SPY,135.875,136.75,135.0,135.8125,84.61747741699219,4593100.0,0.0,1.0
1999-04-26 00:00:00+00:00,SPY,136.5,136.8125,135.46875,136.59375,85.10420227050781,3606500.0,0.0,1.0
1999-04-27 00:00:00+00:00,SPY,137.125,137.5,135.84375,137.25,85.51307678222656,5147200.0,0.0,1.0
1999-04-28 00:00:00+00:00,SPY,136.4375,137.25,135.0,135.375,84.34491729736328,5544300.0,0.0,1.0
1999-04-29 00:00:00+00:00,SPY,135.5625,136.0625,133.8125,134.34375,83.7023696899414,9824300.0,0.0,1.0
1999-04-30 00:00:00+00:00,SPY,135.09375,135.625,131.5,133.25,83.02091217041016,10991900.0,0.0,1.0
1999-05-03 00:00:00+00:00,SPY,133.4375,135.84375,133.09375,135.6875,84.53955841064453,10709700.0,0.0,1.0
1999-05-04 00:00:00+00:00,SPY,135.125,135.8125,133.125,133.75,83.33244323730469,10509300.0,0.0,1.0
1999-05-05 00:00:00+00:00,SPY,133.9375,135.0625,131.84375,134.8125,83.99445343017578,10032300.0,0.0,1.0
1999-05-06 00:00:00+00:00,SPY,134.4375,135.125,132.375,133.984375,83.47843170166016,13507200.0,0.0,1.0
1999-05-07 00:00:00+00:00,SPY,134.5,135.125,133.4375,135.0,84.11121368408203,8680700.0,0.0,1.0
1999-05-10 00:00:00+00:00,SPY,134.84375,135.71875,133.53125,134.328125,83.69259643554688,5580100.0,0.0,1.0
1999-05-11 00:00:00+00:00,SPY,135.3125,136.875,134.71875,135.6875,84.53955841064453,7000600.0,0.0,1.0
1999-05-12 00:00:00+00:00,SPY,135.75,137.21875,131.5,136.75,85.20157623291016,13865800.0,0.0,1.0
1999-05-13 00:00:00+00:00,SPY,137.25,138.0,136.8125,137.34375,85.57148742675781,4485700.0,0.0,1.0
1999-05-14 00:00:00+00:00,SPY,134.5625,135.875,133.5,133.78125,83.35189056396484,8370100.0,0.0,1.0
1999-05-17 00:00:00+00:00,SPY,133.625,134.484375,132.375,134.1875,83.60503387451172,6268100.0,0.0,1.0
1999-05-18 00:00:00+00:00,SPY,134.53125,134.984375,132.625,133.9375,83.4492416381836,8218600.0,0.0,1.0
1999-05-19 00:00:00+00:00,SPY,134.46875,135.0,133.25,134.90625,84.05280303955078,5052400.0,0.0,1.0
1999-05-20 00:00:00+00:00,SPY,135.125,135.59375,134.0625,134.09375,83.54663848876953,4670400.0,0.0,1.0
1999-05-21 00:00:00+00:00,SPY,134.125,134.6875,132.59375,133.34375,83.07933044433594,6418200.0,0.0,1.0
1999-05-24 00:00:00+00:00,SPY,133.84375,133.84375,130.390625,131.125,81.69695281982422,7952000.0,0.0,1.0
1999-05-25 00:00:00+00:00,SPY,131.375,132.34375,128.4375,129.0,80.3729476928711,15406400.0,0.0,1.0
1999-05-26 00:00:00+00:00,SPY,129.3125,131.0,128.09375,130.4375,81.2685546875,12575900.0,0.0,1.0
1999-05-27 00:00:00+00:00,SPY,129.84375,130.28125,128.0,128.5625,80.10037994384766,14515400.0,0.0,1.0
1999-05-28 00:00:00+00:00,SPY,129.0,130.75,128.59375,130.203125,81.12252807617188,8748000.0,0.0,1.0
1999-06-01 00:00:00+00:00,SPY,130.125,130.15625,128.375,129.75,80.84024047851562,6705300.0,0.0,1.0
1999-06-02 00:00:00+00:00,SPY,129.75,130.1875,128.015625,129.875,80.91815948486328,6981900.0,0.0,1.0
1999-06-03 00:00:00+00:00,SPY,130.6875,130.875,129.78125,130.59375,81.3659439086914,6076600.0,0.0,1.0
1999-06-04 00:00:00+00:00,SPY,131.46875,133.359375,130.9375,133.21875,83.0014419555664,9787200.0,0.0,1.0
1999-06-07 00:00:00+00:00,SPY,133.4375,134.1875,132.90625,133.5625,83.21559143066406,5299100.0,0.0,1.0
1999-06-08 00:00:00+00:00,SPY,133.375,133.796875,131.59375,132.25,82.39783477783203,4895700.0,0.0,1.0
1999-06-09 00:00:00+00:00,SPY,132.40625,133.09375,131.8125,132.125,82.31998443603516,7409700.0,0.0,1.0
1999-06-10 00:00:00+00:00,SPY,131.4375,131.46875,129.59375,130.90625,81.56060791015625,7040700.0,0.0,1.0
1999-06-11 00:00:00+00:00,SPY,131.21875,132.21875,129.09375,129.8125,80.8791732788086,12824800.0,0.0,1.0
1999-06-14 00:00:00+00:00,SPY,130.6875,130.75,129.546875,129.9375,80.95709991455078,6823500.0,0.0,1.0
1999-06-15 00:00:00+00:00,SPY,130.46875,131.65625,130.078125,130.8125,81.50224304199219,5700900.0,0.0,1.0
1999-06-16 00:00:00+00:00,SPY,132.375,133.875,132.375,133.3125,83.05987548828125,7865800.0,0.0,1.0
1999-06-17 00:00:00+00:00,SPY,132.875,135.5625,132.625,134.5625,83.83866119384766,8162800.0,0.0,1.0
1999-06-18 00:00:00+00:00,SPY,134.0625,134.6875,133.375,134.3125,83.9355239868164,2875100.0,0.405,1.0
1999-06-21 00:00:00+00:00,SPY,134.46875,135.25,133.65625,134.625,84.13082122802734,4646400.0,0.0,1.0
1999-06-22 00:00:00+00:00,SPY,134.0,135.1875,133.5,133.6875,83.54497528076172,5862400.0,0.0,1.0
1999-06-23 00:00:00+00:00,SPY,133.0,133.625,132.125,133.03125,83.13481903076172,9629200.0,0.0,1.0
1999-06-24 00:00:00+00:00,SPY,132.875,132.9375,130.65625,132.03125,82.50989532470703,9176900.0,0.0,1.0
1999-06-25 00:00:00+00:00,SPY,132.59375,133.015625,131.25,131.703125,82.30484008789062,4087000.0,0.0,1.0
1999-06-28 00:00:00+00:00,SPY,132.6875,133.625,132.5,133.3125,83.31058502197266,5028900.0,0.0,1.0
1999-06-29 00:00:00+00:00,SPY,133.0,135.1875,132.78125,134.5625,84.09174346923828,6956200.0,0.0,1.0
1999-06-30 00:00:00+00:00,SPY,134.625,137.5,133.84375,137.0,85.614990234375,16856100.0,0.0,1.0
1999-07-01 00:00:00+00:00,SPY,137.0,138.5,136.0625,138.03125,86.25946807861328,9939500.0,0.0,1.0
1999-07-02 00:00:00+00:00,SPY,138.125,139.5,137.90625,139.40625,87.11870574951172,3772800.0,0.0,1.0
1999-07-06 00:00:00+00:00,SPY,139.25,140.75,138.59375,139.375,87.0992202758789,11221100.0,0.0,1.0
1999-07-07 00:00:00+00:00,SPY,139.0625,139.71875,138.515625,139.5625,87.21640014648438,3230700.0,0.0,1.0
1999-07-08 00:00:00+00:00,SPY,139.0625,140.625,138.75,139.671875,87.28475189208984,7101500.0,0.0,1.0
1999-07-09 00:00:00+00:00,SPY,140.0,140.59375,139.5625,140.5,87.80223083496094,2976800.0,0.0,1.0
1999-07-12 00:00:00+00:00,SPY,140.9375,140.9375,139.5,139.875,87.4116439819336,4436300.0,0.0,1.0
1999-07-13 00:00:00+00:00,SPY,139.375,139.921875,138.65625,139.375,87.0992202758789,6477600.0,0.0,1.0
1999-07-14 00:00:00+00:00,SPY,140.0,140.21875,138.75,140.15625,87.58745574951172,4382500.0,0.0,1.0
1999-07-15 00:00:00+00:00,SPY,140.78125,141.375,140.3125,141.046875,88.14398956298828,3348600.0,0.0,1.0
1999-07-16 00:00:00+00:00,SPY,141.25,142.15625,140.75,141.8125,88.62250518798828,2281500.0,0.0,1.0
1999-07-19 00:00:00+00:00,SPY,142.1875,142.25,140.5625,140.875,88.0366439819336,4287000.0,0.0,1.0
1999-07-20 00:00:00+00:00,SPY,140.125,140.40625,137.53125,137.984375,86.23016357421875,7060100.0,0.0,1.0
1999-07-21 00:00:00+00:00,SPY,138.09375,138.90625,137.3125,137.828125,86.13252258300781,4793700.0,0.0,1.0
1999-07-22 00:00:00+00:00,SPY,137.4375,138.0,135.46875,136.015625,84.99986267089844,7804100.0,0.0,1.0
1999-07-23 00:00:00+00:00,SPY,136.65625,137.0,135.125,135.75,84.8338851928711,4603000.0,0.0,1.0
1999-07-26 00:00:00+00:00,SPY,134.875,136.125,134.625,134.75,84.20892333984375,4333400.0,0.0,1.0
1999-07-27 00:00:00+00:00,SPY,136.0,137.203125,135.375,135.875,84.91192626953125,5908500.0,0.0,1.0
1999-07-28 00:00:00+00:00,SPY,136.25,137.3125,135.59375,136.3125,85.18537902832031,3955500.0,0.0,1.0
1999-07-29 00:00:00+00:00,SPY,134.9375,135.25,133.3125,134.40625,83.99411010742188,7760600.0,0.0,1.0
1999-07-30 00:00:00+00:00,SPY,134.8125,135.34375,132.5625,132.75,82.9590835571289,5994300.0,0.0,1.0
1999-08-02 00:00:00+00:00,SPY,132.75,134.75,132.5,133.0625,83.15437316894531,6065500.0,0.0,1.0
1999-08-03 00:00:00+00:00,SPY,133.71875,133.84375,131.375,132.4375,82.76375579833984,5445400.0,0.0,1.0
1999-08-04 00:00:00+00:00,SPY,132.71875,133.875,130.4375,130.625,81.63111877441406,6497900.0,0.0,1.0
1999-08-05 00:00:00+00:00,SPY,130.875,131.9375,128.84375,131.8125,82.37321472167969,10322000.0,0.0,1.0
1999-08-06 00:00:00+00:00,SPY,131.21875,132.0,129.5,130.375,81.47486877441406,7537700.0,0.0,1.0
1999-08-09 00:00:00+00:00,SPY,130.59375,131.796875,129.75,130.09375,81.29907989501953,5565900.0,0.0,1.0
1999-08-10 00:00:00+00:00,SPY,129.875,130.15625,127.0,128.65625,80.4007568359375,9793300.0,0.0,1.0
1999-08-11 00:00:00+00:00,SPY,129.6875,130.53125,128.625,130.21875,81.37722778320312,8003400.0,0.0,1.0
1999-08-12 00:00:00+00:00,SPY,130.6875,131.8125,129.90625,130.140625,81.32838439941406,7036800.0,0.0,1.0
1999-08-13 00:00:00+00:00,SPY,131.625,133.25,131.125,133.15625,83.21297454833984,5857700.0,0.0,1.0
1999-08-16 00:00:00+00:00,SPY,133.125,133.96875,132.25,133.75,83.5840072631836,3927000.0,0.0,1.0
1999-08-17 00:00:00+00:00,SPY,134.4375,134.84375,133.125,134.625,84.13082122802734,4808000.0,0.0,1.0
1999-08-18 00:00:00+00:00,SPY,134.203125,134.375,133.25,133.65625,83.52538299560547,4355500.0,0.0,1.0
1999-08-19 00:00:00+00:00,SPY,132.375,133.234375,131.6875,132.5625,82.8418960571289,6448100.0,0.0,1.0
1999-08-20 00:00:00+00:00,SPY,133.0625,134.125,132.6875,133.90625,83.6816177368164,3663700.0,0.0,1.0
1999-08-23 00:00:00+00:00,SPY,134.8125,136.546875,134.65625,136.46875,85.28303527832031,5637800.0,0.0,1.0
1999-08-24 00:00:00+00:00,SPY,136.0625,137.96875,135.375,136.96875,85.59549713134766,9279500.0,0.0,1.0
1999-08-25 00:00:00+00:00,SPY,137.1875,138.78125,136.15625,138.375,86.47429656982422,6005300.0,0.0,1.0
1999-08-26 00:00:00+00:00,SPY,138.28125,138.421875,136.5,136.71875,85.43924713134766,4322300.0,0.0,1.0
1999-08-27 00:00:00+00:00,SPY,136.875,137.0625,135.0625,135.0625,84.40419006347656,6247400.0,0.0,1.0
1999-08-30 00:00:00+00:00,SPY,135.34375,135.5,132.0,132.5625,82.8418960571289,4652000.0,0.0,1.0
1999-08-31 00:00:00+00:00,SPY,132.9375,133.75,130.875,132.0625,82.52944946289062,11453700.0,0.0,1.0
1999-09-01 00:00:00+00:00,SPY,132.9375,133.734375,132.3125,133.6875,83.54497528076172,6863900.0,0.0,1.0
1999-09-02 00:00:00+00:00,SPY,132.125,132.671875,130.65625,132.109375,82.55873107910156,10896300.0,0.0,1.0
1999-09-03 00:00:00+00:00,SPY,134.875,136.5,134.6875,135.96875,84.9705810546875,9160800.0,0.0,1.0
1999-09-07 00:00:00+00:00,SPY,136.0625,136.625,135.21875,135.46875,84.65808868408203,4560800.0,0.0,1.0
1999-09-08 00:00:00+00:00,SPY,134.84375,136.0625,134.03125,134.8125,84.24800109863281,6159600.0,0.0,1.0
1999-09-09 00:00:00+00:00,SPY,134.75,135.25,133.6875,134.75,84.20892333984375,6177800.0,0.0,1.0
1999-09-10 00:00:00+00:00,SPY,136.25,136.359375,134.9375,135.875,84.91192626953125,2934500.0,0.0,1.0
1999-09-13 00:00:00+00:00,SPY,135.125,135.46875,134.5,134.953125,84.33586883544922,2320500.0,0.0,1.0
1999-09-14 00:00:00+00:00,SPY,134.0625,134.5625,133.375,134.0625,83.779296875,3736000.0,0.0,1.0
1999-09-15 00:00:00+00:00,SPY,135.4375,135.4375,131.875,131.9375,82.45130157470703,6984500.0,0.0,1.0
1999-09-16 00:00:00+00:00,SPY,132.5,132.8125,130.3125,132.453125,82.77355194091797,15377600.0,0.0,1.0
1999-09-17 00:00:00+00:00,SPY,132.625,133.9375,132.15625,133.75,83.81939697265625,8542300.0,0.372,1.0
1999-09-20 00:00:00+00:00,SPY,133.9375,134.0,133.09375,133.5625,83.70191192626953,2803900.0,0.0,1.0
1999-09-21 00:00:00+00:00,SPY,132.25,132.46875,130.15625,130.75,81.93932342529297,9335200.0,0.0,1.0
1999-09-22 00:00:00+00:00,SPY,131.25,131.84375,129.75,130.609375,81.85120391845703,13009100.0,0.0,1.0
1999-09-23 00:00:00+00:00,SPY,131.8125,131.8125,127.625,127.875,80.1375961303711,12204100.0,0.0,1.0
1999-09-24 00:00:00+00:00,SPY,127.75,128.375,126.3125,127.75,80.05928039550781,13792900.0,0.0,1.0
1999-09-27 00:00:00+00:00,SPY,128.75,129.75,128.28125,128.59375,80.58804321289062,6970300.0,0.0,1.0
1999-09-28 00:00:00+00:00,SPY,127.9375,128.8125,125.5625,128.34375,80.43136596679688,11063400.0,0.0,1.0
1999-09-29 00:00:00+00:00,SPY,128.4375,129.125,126.75,126.8125,79.47176361083984,7580300.0,0.0,1.0
1999-09-30 00:00:00+00:00,SPY,127.4375,129.4375,126.96875,128.75,80.68597412109375,7498900.0,0.0,1.0
1999-10-01 00:00:00+00:00,SPY,127.9375,128.5625,126.625,128.46875,80.50971221923828,11127100.0,0.0,1.0
